id	ean	category	quantity	notsent	name	cnName	lastWeek
1338	4250755318868	BM-Paestum	0	0	Paestum Anthrazit 900x700 Spiegelschrank (SPS)	BBP-900M/MR Grey	0|0|0|0|0
1339	4250755318875	BM-Vanessa	0	0	Vanessa Weiß 1200x700 Spiegelschrank (SPS)	BBP-1200M/MR White	0|0|0|0|0
1340	4250755318882	BM-Vanessa	0	0	Vanessa Anthrazit 1200x700 Spiegelschrank (SPS)	BBP-1200M/MR Grey	0|0|0|0|0
1341	4250755318899	BM-Positano	0	0	Positano 5527 600x700 Spiegelschrank (SPS)	BBP-600/MR  5 527	0|0|0|0|0
1342	4250755318905	BM-Positano	0	0	Positano 5722 600x700 Spiegelschrank (SPS)	BBP-600/MR  5 722	0|0|0|0|0
1343	4250755318912	BM-Positano	0	0	Positano 5277 600x700 Spiegelschrank (SPS)	BBP-600/MR  5 277	0|0|0|0|0
1344	4250755318929	BM-Paestum,BM-Positano	0	0	Paestum/Positano 5527 Seitenschrank L/R (LS/RS)	BBP-900/1200 L/R 5 527	0|0|0|0|0
1345	4250755318936	Deleted-element	0	0	Paestum/Positano 5277 Seitenschrank L/R (LS/RS)	BBP-900/1200 L/R 5 277	0|0|0|0|0
1346	4250755318943	BM-Paestum,BM-Vanessa	-1	1	Paestum/Vanessa Weiß Seitenschrank L/R (LS/RS)	BBP-900M/1200M L/R White	0|0|0|0|0
1347	4250755318950	BM-Paestum,BM-Vanessa	0	0	Paestum/Vanessa Anthrazit Seitenschrank L/R (LS/RS)	BBP-900M/1200M L/R Grey	0|0|0|0|0
1348	4250755318967	BM-Ravello	0	0	Ravello 5527 800x700 Spiegelschrank (SPS)	RAVELLO	0|0|0|0|0
1349	4250755318974	BM-Ravello	0	0	Ravello 5722 800x700 Spiegelschrank (SPS)	RAVELLO	0|0|0|0|0
1350	4250755318981	Deleted-element	0	0	Paestum/Positano 5722 Seitenschrank L/R (LS/RS)	BBP-900/1200 L/R 5 722	0|0|0|0|0
1351	4250755351070	Rav40UK	8	4	Ravenna40UK Seiten 80	Ravenna40UK 80 F+F	35|11|8|6|2
1352	4250755351087	Rav40UK	6	4	Ravenna40UK Seiten 90	Ravenna40UK 90 F+F	42|15|8|4|0
1353	4250755351094	Rav40UK	12	0	Ravenna40UK Seiten 100	Ravenna40UK 100 F+F	6|0|0|0|0
1354	4250755351100	Rav40UK	14	5	Ravenna40UK Tür 90	Ravenna40UK 90 D+D	34|14|9|6|1
1355	4250755351117	Rav40UK	-4	2	Ravenna40UK Tür 100	Ravenna40UK 100 D+D	31|8|5|3|1
1356	4250755351124	Rav40UK	14	1	Ravenna40UK Tür 120	Ravenna40UK 120 D+D	18|4|2|1|0
1357	4250755344706	Rav24	21	0	Ravenna24K 80 D L	DWA195 D 800 L	11|1|0|0|0
1358	4250755344713	Rav24	34	0	Ravenna24K 90 D L	DWA195 D 900 L	20|6|1|0|0
1359	4250755344720	Rav24	21	3	Ravenna24K 80 D R	DWA195 D 800 R	9|5|3|3|1
1360	4250755344737	Rav24	50	1	Ravenna24K 90 D R	DWA195 D 900 R	22|3|0|0|0
1361	4250755344744	Rav24MS	6	4	Ravenna24MS 80 D L	DWA195 D 800 MS L	16|6|3|3|0
1362	4250755344751	Rav24MS	29	0	Ravenna24MS 90 D L	DWA195 D 900 MS L	37|9|1|0|0
1363	4250755344768	Rav24MS	13	3	Ravenna24MS 80 D R	DWA195 D 800 MS R	9|3|3|3|0
1364	4250755344775	Rav24MS	-2	0	Ravenna24MS 90 D R	DWA195 D 900 MS R	38|1|0|0|0
1365	4250755398099	Montage	74	64	Montage Amalfi 2500 Alu Laufschienen	TS 2500 Alu Laufschienen	331|115|54|40|25
1366	4250755398105	Montage	47	0	Montage MHT01 Packet	MHT01 Packet	7|2|0|0|0
1367	4250755398112	Montage	53	1	Montage MHT05 Packet	MHT05 Packet	2|0|0|0|0
1368	4250755398129	Montage	27	1	Montage MHT01/05 WandProfil	MHT01/05 WandProfil	9|2|0|0|0
1369	4250755398136	Montage	26	0	Montage MHT01 Magn+L Dichtung+Schwallleiste 800	MHT01 Magn+L Dichtung 800	2|0|0|0|0
1370	4250755398143	Montage	17	0	Montage MHT05 Magn+L Dichtung+Schwallleiste 800	MHT05 Magn+L Dichtung 800	1|0|0|0|0
1372	4250755398150	Montage	69	8	Montage Ravenna40UK Packet	Ravenna40UK Packet	85|27|16|10|2
1373	4250755398167	Montage	7	8	Montage Ravenna40UK Magn. Dichtung+Haltstange	Ravenna40UK Magn. Dichtung+Haltstange	89|30|17|11|2
1375	4250755398174	Montage	21	0	Montage Ravenna42 Packet	Ravenna42 Packet	3|2|2|0|0
1376	4250755398181	Montage	0	0	Montage Ravenna42 Wandprofil+Magn.Dichtung	Ravenna42 Wandprofil+Magn.Dichtung	4|2|2|0|0
1377	4250755398198	Montage	28	0	Montage Ravenna48 Wandporfil+Magn.Dichtung	Ravenna48 Wandporfil+Magn. Dichtung	8|2|1|0|0
1378	4250755340883	Schiebetür-Amalfi	0	2	Amalfi 19H 1025 KMG TS19H	TS19H 1025 K+MG	12|6|2|2|2
1379	4250755340890	Schiebetür-Amalfi	35	5	Amalfi 1025 x 2150 mm (TS11H-1025) MSMG	TS11H 1025 MS+MG	37|9|5|4|4
1380	4250755333304	WC-Toilet+Bidet	3	1	Aachen501	Aachen108+WCD136	14|2|0|0|0
1381	4250755333311	WC-Toilet+Bidet	39	3	Aachen502	Aachen376+WCD136	37|17|9|5|0
1382	4250755331195	WB-Gussmar	12	1	Colossum15 L	MG203 L	10|6|0|0|0
1383	4250755327952	DT-Faro+Novas+Xetro	17	5	Faro2W 70x80x4	4G04W 70*80*4	72|26|14|6|1
1384	4250755327969	DT-Faro+Novas+Xetro	21	1	Faro2W 75x80x4	4G04W 75*80*4	74|28|13|5|0
1385	4250755336503	ZUB	204	0	LTSF01/02  Netzteil 12W	Trafo 12W	11|0|0|0|0
1386	4250755336510	WC-Toilet+Bidet	40	0	WCD-old WCD108 -Aachen108	UF-129	11|0|0|0|0
1389	4250755336558	ZUB	4	0	TK004	D0124	0|0|0|0|0
1390	4250755336565	ZUB	5	0	TK005	X145	0|0|0|0|0
1391	4250755335049	Deleted-element	0	0	SB001 SB01	SB01	0|0|0|0|0
1392	4250755336572	ZUB	0	0	TK006	F05	0|0|0|0|0
1393	4250755329277	WP-Badewanne	3	1	Vicenza520-OA	FB520	2|0|0|0|0
1394	4250755327976	DT-Faro+Novas+Xetro	22	4	Faro5W 90x90x4	4G05W 90*90*4	15|3|3|2|2
1395	4250755327983	DT-Faro+Novas+Xetro	20	0	Faro5W 100x100x4	4G05W 100*100*4	10|4|3|0|0
1396	4250755327990	DT-Faro+Novas+Xetro	7	0	Faro1W X 80x80x14	14G01W 80*80*14	14|2|0|0|0
1397	4250755328003	DT-Faro+Novas+Xetro	13	2	Faro1W X 90x90x14	14G01W 90*90*14	8|1|1|0|0
1399	4250755328027	DT-Faro+Novas+Xetro	52	6	Xetro04W 90x120x5	4SFMD04W 90*120*5	108|46|17|8|6
1400	4250755328034	DT-Geoma	4	0	Geoma04W 80x120x4	4SFD04W 80*120*4	19|7|2|2|0
1401	4250755344782	Rav24	7	2	Ravenna24K 75 D L	DWA195 D 750 L	13|1|0|0|0
1402	4250755344799	Rav24	15	1	Ravenna24K 75 D R	DWA195 D 750 R	18|3|1|0|0
1403	4250755344805	Rav24	8	4	Ravenna24K 85 D L	DWA195 D 850 L	33|13|8|5|2
1404	4250755344812	Rav24	18	3	Ravenna24K 85 D R	DWA195 D 850 R	30|8|5|4|2
1405	4250755344829	Rav24MS	19	3	Ravenna24MS 75 D L	DWA195 D 750 MS L	20|4|2|1|1
1406	4250755344973	Rav24MS	8	2	Ravenna24MS 75 D R	DWA195 D 750 MS R	4|3|3|1|1
1407	4250755344980	Rav24MS	8	0	Ravenna24MS 85 D L	DWA195 D 850 MS L	13|4|2|0|0
1408	4250755344997	Rav24MS	0	1	Ravenna24MS 85 D R	DWA195 D 850 MS R	12|1|0|0|0
1409	4250755329284	WP-Badewanne	8	1	Vicenza506-OA	FB506-OA	4|1|0|0|0
1410	4250755329291	WP-Badewanne	2	0	Vicenza518-OA	FB518	6|0|0|0|0
1411	4250755318998	Deleted-element	0	0	Paestum 5277 900x700 Spiegelschrank (SPS)	BBP-900/MR  5 277	0|0|0|0|0
1412	4250755310435	BM-Bavaria	0	0	Bavaria 5277 600 Main Cabinet (C)	D6033-600 5 277	0|0|0|0|0
1413	4250755313047	BM-Bavaria	0	0	Bavaria 5277 760 Main Cabinet (C)	D6033-760 5 277	0|0|0|0|0
1414	4250755310176	BM-Bavaria	9	2	Bavaria Weiß 600 Main Cabinet (C)	TBD	4|0|0|0|0
1415	4250755310183	BM-Bavaria	8	1	Bavaria Weiß 600/760 Seitenschrank Links (LS)	TBD	2|1|0|0|0
1416	4250755310190	BM-Bavaria	0	0	Bavaria Weiß 600/760 Seitenschrank Rechts (RS)	TBD	1|0|0|0|0
1417	4250755310206	BM-Bavaria	0	0	Bavaria Weiß 600 Spiegel (SP)	600 White SP	0|0|0|0|0
1418	4250755310312	BM-Bavaria	7	0	Bavaria Weiß 760 Main Cabinet (C)	TBD	5|5|0|0|0
1419	4250755310329	BM-Bavaria	0	0	Bavaria Weiß 760 Spiegel (SP)	760 White SP	0|0|0|0|0
1420	4250755310442	Deleted-element	0	0	Bavaria 5277 600/760 Seitenschrank Links (LS)	TBD	0|0|0|0|0
1421	4250755310459	Deleted-element	0	0	Bavaria 5277 600/760 Seitenschrank Rechts (RS)	TBD	0|0|0|0|0
1422	4250755310466	Deleted-element	0	0	Bavaria 5277 600 Spiegel (SP)	TBD	0|0|0|0|0
1423	4250755313054	Deleted-element	0	0	Bavaria 5277 760 Spiegel (SP)	TBD	0|0|0|0|0
1424	4250755310107	BM-Tavolum	4	0	Tavolum 5527 750*500*50	WAT02 5527 750*500*50	6|4|3|2|0
1425	4250755310114	BM-Tavolum	2	0	Tavolum 5527 1000*500*50	WAT02 5527 1000*500*50	0|0|0|0|0
1426	4250755310121	BM-Tavolum	2	0	Tavolum 5527 1200*500*50	WAT02 5527 1200*500*50	0|0|0|0|0
1427	4250755310138	BM-Tavolum	0	0	Tavolum 5527 750*450*50  	WAT02 5527 750*450*50	0|0|0|0|0
1428	4250755310145	Deleted-element	0	0	Tavolum 5277 750*500*50	WAT02 5277 750*500*50	0|0|0|0|0
1429	4250755310152	Deleted-element	0	0	Tavolum 5277 750*450*50	WAT02 5277 750*450*50	0|0|0|0|0
1430	4250755343969	Montage	156	34	Montage Ravenna17 MMN04K Dichtung	MMN04 Dichtung	410|103|56|35|12
1431	4250755343976	Montage	70	23	Montage Ravenna17-2 DR04 Dichtung	DR04 Dichtung	317|92|39|17|7
1432	4250755398204	Montage	14	0	Montage Ravenna48 Packet	Ravenna48 Packet	9|2|1|0|0
1433	4250755398211	Deleted-element	0	0	Montage Ravenna12 Packet	518 Packet	0|0|0|0|0
1434	4250755313160	BM-Bavaria	4	0	Bavaria Anthrazit 600 Main Cabinet (C)	TBD	0|0|0|0|0
1435	4250755313177	BM-Bavaria	3	1	Bavaria Anthrazit 600/760 Seitenschrank Links (LS)	TBD	2|1|0|0|0
1436	4250755313184	BM-Bavaria	4	0	Bavaria Anthrazit 600/760 Seitenschrank Rechts (RS)	TBD	0|0|0|0|0
1437	4250755313191	BM-Bavaria	2	0	Bavaria Anthrazit 600 Spiegel (SP)	TBD	0|0|0|0|0
1438	4250755313306	BM-Bavaria	-1	1	Bavaria Anthrazit 760 Main Cabinet (C)	TBD	1|0|0|0|0
1439	4250755313313	BM-Bavaria	3	1	Bavaria Anthrazit 760 Spiegel (SP)	TBD	1|1|0|0|0
1440	4250755331201	WB-Gussmar	5	0	Colossum813	MG503	6|5|2|0|0
1441	4250755313412	BM-Tavolum	2	0	Tavolum 5527 1000*450*50	WAT02 5527 1000*450*50	3|0|0|0|0
1442	4250755313429	BM-Tavolum	0	0	Tavolum 5527 1200*450*50	WAT02 5527 1200*450*50	5|0|0|0|0
1443	4250755331218	WB-Gussmar	28	2	Colossum18 600 - Quadratto	D818-600	42|6|3|1|1
1444	4250755331225	WB-Gussmar	28	2	Colossum18 730 - Quadratto	D818-730	33|12|3|1|0
1445	4250755331232	WB-Gussmar	49	3	Colossum18 900 - Quadratto	D818-900	21|12|8|7|2
1446	4250755331249	WB-Gussmar	10	6	Colossum18 1000 - Quadratto	D818-1000	26|6|0|0|0
1447	4250755329307	WP-Badewanne	4	0	Vicenza601-MA-1700	FB601-MA-170	11|0|0|0|0
1448	4250755329314	WP-Badewanne	3	2	Vicenza602-MA-1700	FB602-MA-170	9|2|2|1|1
1449	4250755340906	Schiebetür-Amalfi	7	0	Amalfi 775 x 2050 mm (TS19-775) KMG	TS19 775 K+MG	9|5|4|0|0
1450	4250755340913	Schiebetür-Amalfi	5	0	Amalfi 1025 x 2050 mm (TS19-1025) KMG	TS19 1025 K+MG	5|3|2|0|0
1451	4250755340920	Schiebetür-Amalfi	10	0	Amalfi 775 x 2050 mm (TS20-775) KLG	TS20 775 K+LG	5|4|4|0|0
1452	4250755340937	Schiebetür-Amalfi	12	3	Amalfi 1025 x 2050 mm (TS20-1025) KLG	TS20 1025 K+LG	12|4|2|2|2
1453	4250755328041	DT-Geoma	11	3	Geoma04W 90x120x3.5	4SFD04W 90*120*4	47|8|2|2|0
1454	4250755328058	DT-Geoma	22	4	Geoma04W 90x90x3.5	4SFD04W 90*90*4	11|3|2|2|1
1455	4250755355023	BM-Vanessa	2	0	Vanessa 5277 1200x700 Spiegelschrank (SPS)	BBP-1200/MR 5277	0|0|0|0|0
1456	4250755355016	BM-Vanessa	1	0	Vanessa 5527 1200x700 Spiegelschrank (SPS)	BBP-1200/MR 5527	0|0|0|0|0
1457	4250755340944	Schiebetür-Amalfi	6	0	Amalfi 900 x 2050 mm (TS19-900) KMG	TS19 900 K+MG	4|1|0|0|0
1458	4250755340968	Schiebetür-Amalfi	17	0	Amalfi 900 x 2050 mm (TS20-900) KLG	TS20 900 K+LG	4|0|0|0|0
1459	4250755333328	Deleted-element	0	0	Aachen107	WT2370	0|0|0|0|0
1460	4250755333335	Deleted-element	0	0	Düren107	WB2370	0|0|0|0|0
1461	4250755331256	WB-Gussmar	51	1	Colossum810 600	MG504 600	47|14|8|2|0
1462	4250755331263	WB-Gussmar	1	1	Colossum810 800	MG504 800	60|17|6|1|0
1463	4250755331270	WB-Gussmar	31	0	Colossum810 1000	MG504 1000	16|7|4|1|0
1464	4250755343983	Rav17_2_ST	12	2	Ravenna17-2 Seiten 100(1ST)	DR04 F 1000 1ST	26|7|3|1|0
1465	4250755352312	Rav28	23	0	Ravenna28K Seiten 70	RAV28K F 700	1|0|0|0|0
1466	4250755343990	Rav17_2_ST	13	0	Ravenna17-2 Seiten 100(2SS)	DR04 F 1000 2SS	4|3|1|0|0
1467	4250755331287	WB-Gussmar	26	0	Colossum21 R	MG206 R	10|3|2|2|0
1468	4250755331294	WB-Gussmar	10	0	Colossum21 L	MG206 L	5|2|1|0|0
1469	4250755328065	DT-Geoma	12	1	Geoma04W 80x140x3.5	4SFD04W 80*140*4	23|6|2|1|0
1470	4250755329321	WP-Badewanne	4	0	Vicenza502-OA-1700	FB502-OA-170	4|0|0|0|0
1471	4250755352343	Rav16	15	0	Ravenna16K 70	Ravenna16K 700	22|1|1|0|0
1472	4250755352350	Rav16MS	16	4	Ravenna16ms 70	Ravenna16S 700	18|3|2|1|0
1473	4250755357324	Rav26MS	23	1	Ravenna26S Tür 70	DWA1902 D 700 S	15|10|8|6|0
1474	4250755357331	Rav26MS	20	1	Ravenna26S Tür 80	DWA1902 D 800 S	22|7|3|3|1
1475	4250755357348	Rav26MS	43	4	Ravenna26S Tür 90	DWA1902 D 900 S	17|9|5|3|1
1476	4250755357355	Rav26MS	16	2	Ravenna26S Tür 100	DWA1902 D 1000 S	13|4|0|0|0
1477	4250755341064	Schiebetür-Amalfi	5	0	AMALFI 775 x 2050 mm (TS18-775) YOLG	TS18 775 YO+LG	3|1|0|0|0
1478	4250755341071	Schiebetür-Amalfi	0	0	AMALFI 900 x 2050 mm (TS18-900) YOLG	TS18 900 YO+LG	2|0|0|0|0
1479	4250755341088	Schiebetür-Amalfi	10	0	AMALFI 1025 x 2050 mm (TS18-1025) YOLG	TS18 1025 YO+LG	0|0|0|0|0
1480	4250755331317	WB-Gussmar	8	3	Colossum19 500	D819-500	123|44|17|11|1
1481	4250755331324	WB-Gussmar	19	12	Colossum19 600	D819-600	259|88|37|20|9
1482	4250755353517	Rav17_ST	2	1	Ravenna17 Seiten 70	F560 F700	23|4|3|0|0
1483	4250755331331	WB-Gussmar	1	0	Colossum32	1132	26|7|1|0|0
1484	4250755328072	DT-Geoma	9	1	Geoma04W 80x160x4	4SFD04W 80*160*4	3|1|1|0|0
1485	4250755358338	Rav24	12	1	Ravenna24K 70 D L	DWA195 D 700 L	11|2|1|1|1
1486	4250755358345	Rav24	21	1	Ravenna24K 70 D R	DWA195 D 700 R	12|5|2|1|0
1487	4250755358352	Rav24MS	23	0	Ravenna24MS 70 D L	DWA195 D 700 MS L	3|0|0|0|0
1488	4250755358369	Rav24MS	15	0	Ravenna24MS 70 D R	DWA195 D 700 MS R	8|1|0|0|0
1489	4250755341095	Schiebetür-Amalfi	5	0	Amalfi 900 x 2150 mm (TS11H-900) MSMG	TS11H 900 MS+MG	10|0|0|0|0
1490	4250755329338	WP-Badewanne	2	0	Vicenza507-OA	FB507-OA	1|0|0|0|0
1491	4250755329345	WP-Badewanne	8	0	Vicenza604-MA	FB604-MA	2|0|0|0|0
1492	4250755329352	WP-Badewanne	4	1	Vicenza605-MA	FB605-MA	42|16|6|1|0
1493	4250755358376	Rav24	16	0	Ravenna24K 100 D L	DWA195 D 1000 L	9|2|0|0|0
1494	4250755358383	Rav24	27	1	Ravenna24K 100 D R	DWA195 D 1000 R	9|1|1|1|1
1495	4250755329369	WP-Badewanne	3	0	Vicenza511-OA	FB511-OA	2|1|0|0|0
1496	4250755331348	WB-Gussmar	9	2	Colossum19 500 OL	D819-500-OA	49|20|7|6|2
1497	4250755331355	WB-Gussmar	26	0	Colossum19 600 OL	D819-600-OA	61|26|10|4|0
1498	4250755307374	Armatur-WA	-3	3	Francfort1098	1098	4|0|0|0|0
1499	4250755307381	Armatur-WA	-1	3	Francfort1098w	1098w	17|0|0|0|0
1500	4250755352725	Rav28MS	24	0	Ravenna28MS Seiten 70	RAV28MS F 700	4|2|1|1|0
1501	4250755331362	WB-Gussmar	13	2	Colossum33	1133	40|12|6|4|0
1502	4250755336589	Deleted-element	0	0	AL003	AL003	0|0|0|0|0
1503	4250755307398	Armatur-WA	0	0	Francfort1298	1298	0|0|0|0|0
1504	4250755307404	Armatur-WA	-1	1	Francfort1298w	1298w	10|0|0|0|0
1505	4250755328089	Deleted-element	0	0	Geoma05W 80x100x4 SMC	GT80100ES W	0|0|0|0|0
1506	4250755328096	Deleted-element	0	0	Geoma05W 80x120x4 SMC	GT80120ES W	0|0|0|0|0
1507	4250755328102	Deleted-element	3	0	Geoma05W 90x120x4 SMC	GT90120ES W	0|0|0|0|0
1508	4250755328119	Deleted-element	0	0	Geoma05Y 80x100x4 SMC	GT80100ES Y	0|0|0|0|0
1509	4250755328126	Deleted-element	0	0	Geoma05Y 80x120x4 SMC	GT80120ES Y	0|0|0|0|0
1510	4250755328133	Deleted-element	0	0	Geoma05Y 90x120x4 SMC	GT90120ES Y	0|0|0|0|0
1511	4250755304243	Armatur-WA	0	0	Berlina98	9098	0|0|0|0|0
1512	4250755331379	WB-Gussmar	3	0	Colossum34	1134	24|4|2|1|0
1513	4250755331386	WB-Gussmar	8	0	Colossum35	1135	27|5|2|1|0
1514	4250755328140	Deleted-element	0	0	Geoma05W 80x80x4 SMC	GT8080ES W	0|0|0|0|0
1515	4250755328157	Deleted-element	16	0	Geoma05W 90x90x4 SMC	GT9090ES W	0|0|0|0|0
1516	4250755328164	Deleted-element	0	0	Geoma05Y 80x80x4 SMC	GT8080ES Y	0|0|0|0|0
1517	4250755328171	Deleted-element	0	0	Geoma05Y 90x90x4 SMC	GT9090ES Y	0|0|0|0|0
1518	4250755341149	Schiebetür-Amalfi	4	0	Amalfi 775 x 2150 mm (TS11H-775) MSMG	TS11H 775 MS+MG	13|6|1|1|0
1519	4250755341156	Schiebetür-Amalfi	3	0	Amalfi 775 x 2150 mm (TS13H-775) MSLG	TS13H 775 MS+LG	0|0|0|0|0
1520	4250755341163	Schiebetür-Amalfi	-2	2	Amalfi 900 x 2150 mm (TS13H-900) MSLG	TS13H 900 MS+LG	12|3|1|1|1
1521	4250755341170	Schiebetür-Amalfi	-2	2	Amalfi 1025 x 2150 mm (TS13H-1025) MSLG	TS13H 1025 MS+LG	15|1|1|1|0
1522	4250755328188	DT-Geoma	-3	3	Geoma08W 80x120x5	4SFD04W 80*120*4-1	17|0|0|0|0
1523	4250755321950	Rav05S_Tür	20	1	Ravenna05S Tür 120	MMD05 D+F 1200 S	10|4|2|1|0
1524	4250755328195	DT-Geoma	12	0	Geoma06W 90x90x4	4SFD04W 90*90*4 SMC	4|0|0|0|0
1525	4250755328201	DT-Geoma	7	1	Geoma06W 90x120x4	4SFD04W 90*120*4 SMC	5|1|1|1|0
1526	4250755328218	DT-Faro+Novas+Xetro	19	2	Xetro04W 80x120x5	4SFMD04W 80x120x5	69|14|6|3|0
1527	4250755336596	WC-Toilet+Bidet	36	0	WCD101 -Aachen101	UF-202	3|2|1|0|0
1528	4250755328225	DT-Faro+Novas+Xetro	28	2	Xetro04W 80x140x5	4SFMD04W80x140x5	30|16|8|5|2
1529	4250755398228	Montage	54	0	Montage Ravenna17-2UK Seite(2SS) packet	Teramo04-2U packet	5|0|0|0|0
1530	4250755333342	Deleted-element	2	0	Aachen807D	8007D	0|0|0|0|0
1531	4250755333359	Deleted-element	1	0	Aachen807F	8007F	0|0|0|0|0
1532	4250755333366	WC-Toilet+Bidet	90	13	Aachen306	3206	216|81|41|23|14
1533	4250755333373	Deleted-element	0	0	Aachen316	GS-0116	0|0|0|0|0
1534	4250755353760	Rav18_ST	19	2	Ravenna18L Seiten 70	DRS01-700SP L	19|5|3|1|0
1535	4250755353777	Rav18_ST	16	4	Ravenna18L Seiten 80	DRS01-800SP L	25|9|4|2|1
1536	4250755353784	Rav18_ST	32	4	Ravenna18L Seiten 90	DRS01-900SP L	32|8|4|1|1
1537	4250755353791	Rav18_ST	16	6	Ravenna18L Seiten 100	DRS01-1000SP L	20|12|8|4|0
1538	4250755353807	Rav18_ST	16	2	Ravenna18R Seiten 70	DRS01-700SP R	9|5|3|1|0
1539	4250755353814	Rav18_ST	15	1	Ravenna18R Seiten 80	DRS01-800SP R	35|15|7|1|0
1540	4250755353821	Rav18_ST	26	1	Ravenna18R Seiten 90	DRS01-900SP R	28|10|3|1|0
1541	4250755353838	Rav18_ST	5	4	Ravenna18R Seiten 100	DRS01-1000SP R	13|2|1|1|0
1542	4250755353845	Rav18_Tür	13	6	Ravenna18L Tür 100	DRS01 D+F 1000L	31|10|4|3|1
1543	4250755353852	Rav18_Tür	28	0	Ravenna18L Tür 110	DRS01 D+F 1100L	3|2|1|0|0
1544	4250755353869	Rav18_Tür	26	8	Ravenna18L Tür 120	DRS01 D+F 1200L	48|16|11|4|1
1545	4250755353876	Rav18_Tür	26	1	Ravenna18L Tür 130	DRS01 D+F 1300L	1|1|0|0|0
1546	4250755353883	Rav18_Tür	14	1	Ravenna18L Tür 140	DRS01 D+F 1400L	13|5|3|1|0
1547	4250755353906	Rav18_Tür	9	0	Ravenna18R Tür 110	DRS01 D+F 1100R	3|2|1|0|0
1548	4250755353913	Rav18_Tür	25	2	Ravenna18R Tür 120	DRS01 D+F 1200R	34|13|5|2|0
1549	4250755353920	Rav18_Tür	8	0	Ravenna18R Tür 130	DRS01 D+F 1300R	4|1|1|0|0
1550	4250755353937	Rav18_Tür	3	1	Ravenna18R Tür 140	DRS01 D+F 1400R	19|9|4|1|0
1551	4250755321967	Rav04_Tür	16	1	Ravenna04K Tür 110	MMD04 D+F 1100	24|9|4|0|0
1552	4250755353890	Rav18_Tür	15	5	Ravenna18R Tür 100	DRS01 D+F 1000R	25|7|3|1|0
1553	4250755328232	DT-Geoma	0	0	Geoma04W 80x100x4	Geoma04W 80x100x4	0|0|0|0|0
1554	4250755342993	Rav17_Tür	8	1	Ravenna17 Tür 155/160	MMN04 D+F 1550/1600	26|5|1|0|0
1555	4250755354187	Montage	81	0	Montage Ravenna17 Tür 155 Laufenschiene	MMN04 D+F 155 Laufenschiene	2|0|0|0|0
1556	4250755354194	Montage	72	1	Montage Ravenna17 Tür 160 Laufenschiene	MMN04 D+F 160 Laufenschiene	25|5|1|0|0
1557	4250755321974	Rav04S_Tür	14	0	Ravenna04S Tür 140	MMD04 D+F 1400 S	0|0|0|0|0
1558	4250755328249	DT-Geoma	5	2	Geoma08W 80x100x4.5	Geoma08W 80x100x4	9|2|1|1|1
1559	4250755328256	DT-Geoma	29	2	Geoma08W 90x120x4.5	Geoma08W 90x120x4	14|10|3|2|1
1560	4250755328263	DT-Geoma	2	1	Geoma08W 90x140x4.5	Geoma08W 90x140x4	12|5|1|1|1
1561	4250755330785	WB-Keramik	81	6	Brüssel205	HY205	123|45|22|13|5
1562	4250755330792	WB-Keramik	17	2	Brüssel215	HY215	44|11|7|4|1
1563	4250755399768	Deleted-element	0	0	Montage MMD04/05 Magn+L Dichtung 1200/1400	MMD04/05 Magn+L Dichtung 1200/1400	0|0|0|0|0
1564	4250755399775	Montage	0	0	Montage Ravenna28 Alu 900-1400	Ravenna28 Alu 900-1400	0|0|0|0|0
1565	4250755398235	Deleted-element	0	0	Montage Ravenna48 Wandporfil+Magn.Dichtung 900/1000	Ravenna48 Wandporfil+Magn. Dichtung 900/1000	0|0|0|0|0
1566	4250755398242	Montage	61	0	Montage MHT01 Magn+L Dichtung+Schwallleiste 900-1400	MHT01 Magn+L Dichtung 900-1400	5|2|0|0|0
1567	4250755398259	Montage	54	1	Montage MHT05 Magn+L Dichtung+Schwallleiste 900-1400	MHT05 Magn+L Dichtung 900-1400	1|0|0|0|0
1568	4250755336633	ZUB	125	13	PVC Schläuchen 1.5m	PVC 1.5m	275|83|34|23|8
1569	4250755321936	Rav04_Tür	7	0	Ravenna04K Tür 130	MMD04 D+F 1300	2|2|0|0|0
1570	4250755329376	WP-Badewanne	4	0	Vicenza703-OA	FB703-OA	1|0|0|0|0
1571	4250755336640	ZUB	4	2	PVC Schläuchen1.8m	PVC 1.8m	91|29|13|9|0
1572	4250755336657	ZUB	50	7	PVC Schläuchen2.0m	PVC 2.0m	58|24|6|6|5
1573	4250755336664	Deleted-element	0	0	PU007	PU07	0|0|0|0|0
1574	4250755336671	Deleted-element	0	0	PU008	PU08	0|0|0|0|0
1575	4250755332475	WB-Keramik	1	0	Brüssel205 matt Weiß	9195 (HY205) matt White	0|0|0|0|0
1576	4250755332482	WB-Keramik	2	0	Brüssel205 matt Anthrazit	9195 (HY205) matt Grey	17|9|7|4|0
1577	4250755332499	WB-Keramik	12	1	Brüssel205 matt Kaffee	9195 (HY205) matt Coffee	5|3|2|1|1
1578	4250755333380	WC-Toilet+Bidet	0	0	Aachen308	3108	73|24|12|10|0
1579	4250755333397	WC-Toilet+Bidet	1	0	Aachen309	3109	27|8|3|2|0
1580	4250755333403	WC-Toilet+Bidet	0	0	Aachen311	3111	1|0|0|0|0
1581	4250755336688	Montage	256	1	Montage Bremen Haltestange-T zu zweite Glas	Bremen mit  2 Glas MMBR-new	8|1|1|1|0
1582	4250755336695	ZUB	700	169	Karton01 220x150x140	Karton01	1762|516|256|129|43
